County,State,State_FIPS,County_FIPS,disability_rate,high_school_and_above_percentage,median_gross_rent,age_15_to_44_percentage,white_population,total_population,age_60_and_over,poverty_rate,housing_cost_burden,median_household_income,gini_index,native_american_population,health_insurance_rate,unemployment_rate,total_population_race,median_home_value,black_population,age_18_and_under_percentage,asian_population,per_capita_income,Year
Sullivan County,Indiana,18,153,18.4,10.7,659.0,82.6,19885.0,21227.0,12.6,18.3,156.0,45176.0,0.4187,24.0,16.3,8.0,21227.0,78000.0,1124.0,9.8,19885.0,20193.0,2014
Sullivan County,Missouri,29,211,17.9,10.3,555.0,76.8,6218.0,6551.0,15.5,16.2,42.0,37198.0,0.4176,7.0,14.1,6.1,6551.0,77100.0,64.0,8.1,6218.0,19856.0,2014
Sullivan County,New Hampshire,33,19,15.0,24.7,856.0,82.2,41692.0,43291.0,16.2,9.1,462.0,56851.0,0.4111,238.0,12.1,6.7,43291.0,170700.0,155.0,7.3,41692.0,29073.0,2014
Sullivan County,New York,36,105,15.4,19.5,851.0,80.6,62381.0,76892.0,14.5,18.0,822.0,49388.0,0.4542,244.0,12.8,12.7,76892.0,168800.0,6797.0,9.1,62381.0,25336.0,2014
Sullivan County,Pennsylvania,42,113,20.5,13.6,569.0,88.8,6070.0,6400.0,23.5,14.8,56.0,41786.0,0.4191,20.0,9.6,8.3,6400.0,139400.0,166.0,10.6,6070.0,23418.0,2014
Sullivan County,Tennessee,47,163,19.6,22.2,598.0,81.4,148572.0,156850.0,17.5,18.0,1344.0,39577.0,0.4661,496.0,12.6,9.3,156850.0,122700.0,2818.0,8.3,148572.0,24085.0,2014
Sully County,South Dakota,46,119,11.2,26.1,618.0,79.7,1442.0,1461.0,16.0,4.2,5.0,61806.0,0.4543,4.0,10.9,2.5,1461.0,99400.0,0.0,8.7,1442.0,36707.0,2014
Summers County,West Virginia,54,89,28.3,11.3,493.0,83.1,12822.0,13699.0,20.5,17.1,45.0,35040.0,0.429,63.0,13.0,8.0,13699.0,82500.0,615.0,6.4,12822.0,19181.0,2014
Summit County,Colorado,8,117,5.3,41.2,1143.0,84.7,25418.0,28482.0,9.4,14.1,336.0,64521.0,0.4359,240.0,22.6,5.7,28482.0,461100.0,199.0,10.0,25418.0,34842.0,2014
Summit County,Ohio,39,153,12.5,30.8,742.0,79.6,434336.0,541464.0,13.3,14.7,5904.0,50082.0,0.4663,949.0,10.2,9.5,541464.0,133700.0,77257.0,9.6,434336.0,28389.0,2014
Summit County,Utah,49,43,5.2,51.5,1218.0,75.5,35868.0,37877.0,8.8,8.4,321.0,89886.0,0.4705,117.0,12.8,4.4,37877.0,496800.0,181.0,8.2,35868.0,45461.0,2014
Sumner County,Kansas,20,191,14.0,17.4,626.0,78.1,22466.0,23763.0,14.6,12.8,148.0,50310.0,0.407,450.0,11.1,7.2,23763.0,84000.0,47.0,8.4,22466.0,23670.0,2014
Sumner County,Tennessee,47,165,12.2,25.3,860.0,77.1,148611.0,166636.0,12.3,10.2,1199.0,56193.0,0.446,745.0,11.5,6.9,166636.0,174700.0,11406.0,8.3,148611.0,28393.0,2014
Sumter County,Alabama,1,119,21.0,16.2,569.0,81.1,3322.0,13433.0,13.1,38.5,91.0,22865.0,0.4762,48.0,17.6,16.7,13433.0,72500.0,9811.0,17.9,3322.0,14042.0,2014
Sumter County,Florida,12,119,19.2,29.4,780.0,92.8,91654.0,103708.0,47.0,10.9,444.0,49874.0,0.4185,269.0,10.1,11.3,103708.0,199500.0,9070.0,4.1,91654.0,28875.0,2014
Sumter County,Georgia,13,261,14.8,18.5,609.0,76.4,13829.0,31804.0,12.3,31.6,242.0,33694.0,0.4814,58.0,16.3,14.3,31804.0,85000.0,16445.0,13.8,13829.0,17838.0,2014
Sumter County,South Carolina,45,85,18.1,16.8,735.0,76.8,52752.0,107782.0,11.8,18.5,1276.0,40662.0,0.4407,251.0,16.1,13.9,107782.0,108300.0,50095.0,12.3,52752.0,20395.0,2014
Sunflower County,Mississippi,28,133,13.4,9.2,534.0,79.2,7202.0,28314.0,8.3,35.8,302.0,27941.0,0.5071,55.0,20.2,21.5,28314.0,70600.0,20681.0,12.4,7202.0,13936.0,2014
Surry County,North Carolina,37,171,17.5,14.1,615.0,79.4,67709.0,73391.0,15.4,19.8,427.0,35894.0,0.452,327.0,17.4,8.7,73391.0,114100.0,2790.0,8.8,67709.0,20164.0,2014
Surry County,Virginia,51,181,15.6,15.0,764.0,83.1,3556.0,6885.0,16.2,11.4,70.0,51527.0,0.3695,8.0,15.7,10.1,6885.0,160200.0,3194.0,8.5,3556.0,24469.0,2014
Susquehanna County,Pennsylvania,42,115,17.0,15.7,715.0,82.2,41833.0,42708.0,17.7,12.7,233.0,49948.0,0.4172,108.0,12.0,8.0,42708.0,145800.0,233.0,7.8,41833.0,25454.0,2014
Sussex County,Delaware,10,5,14.4,22.6,965.0,81.3,165527.0,203737.0,21.4,13.3,1435.0,53505.0,0.4288,862.0,10.6,8.9,203737.0,231400.0,25859.0,7.7,165527.0,27748.0,2014
Sussex County,New Jersey,34,37,9.6,32.9,1219.0,80.2,137249.0,146888.0,12.3,5.7,600.0,87397.0,0.3976,169.0,8.8,9.4,146888.0,277600.0,3001.0,8.5,137249.0,38454.0,2014
Sussex County,Virginia,51,183,19.2,5.7,693.0,89.4,4673.0,11923.0,9.7,22.5,43.0,36972.0,0.4183,34.0,9.3,6.2,11923.0,124500.0,6800.0,10.1,4673.0,14316.0,2014
Sutter County,California,6,101,13.7,18.7,898.0,75.3,65256.0,95067.0,12.2,16.8,1389.0,51527.0,0.4552,1250.0,17.3,14.0,95067.0,189600.0,1925.0,10.2,65256.0,23828.0,2014
Sutton County,Texas,48,435,9.5,19.8,612.0,78.3,3471.0,3995.0,15.3,6.3,46.0,48986.0,0.4252,13.0,27.1,2.0,3995.0,79300.0,33.0,8.6,3471.0,24723.0,2014
Suwannee County,Florida,12,121,17.4,11.1,674.0,80.9,35871.0,43404.0,16.6,24.1,322.0,37879.0,0.448,134.0,18.1,11.9,43404.0,93800.0,5780.0,9.1,35871.0,18966.0,2014
Swain County,North Carolina,37,173,14.5,14.7,582.0,79.5,9172.0,14070.0,16.3,27.7,165.0,34632.0,0.4494,3695.0,26.1,9.2,14070.0,123100.0,385.0,9.6,9172.0,19312.0,2014
Sweet Grass County,Montana,30,97,12.5,26.2,636.0,77.5,3473.0,3622.0,16.8,13.3,9.0,51797.0,0.4373,0.0,13.1,3.1,3622.0,195800.0,7.0,5.2,3473.0,24437.0,2014
Sweetwater County,Wyoming,56,37,11.3,16.6,908.0,75.2,40965.0,44595.0,8.0,12.2,326.0,69448.0,0.3818,226.0,14.9,5.6,44595.0,183400.0,413.0,9.7,40965.0,30500.0,2014
Swift County,Minnesota,27,151,14.9,14.3,569.0,81.4,9265.0,9602.0,17.6,10.4,36.0,49752.0,0.4125,37.0,7.1,4.2,9602.0,93000.0,114.0,8.1,9265.0,27546.0,2014
Swisher County,Texas,48,437,16.5,16.8,576.0,78.7,6643.0,7789.0,14.8,22.0,6.0,37833.0,0.4275,62.0,18.0,7.1,7789.0,68200.0,480.0,12.9,6643.0,18046.0,2014
Switzerland County,Indiana,18,155,13.8,7.1,768.0,76.4,10222.0,10514.0,13.8,20.2,120.0,44447.0,0.3779,12.0,19.5,11.5,10514.0,116200.0,24.0,7.9,10222.0,19255.0,2014
Talbot County,Georgia,13,263,22.1,10.1,574.0,82.0,2697.0,6594.0,15.9,18.4,52.0,34073.0,0.4858,4.0,14.4,14.0,6594.0,76900.0,3824.0,9.4,2697.0,18545.0,2014
Talbot County,Maryland,24,41,12.9,34.4,1042.0,82.1,31185.0,37894.0,24.0,10.4,413.0,58495.0,0.4935,28.0,10.6,7.3,37894.0,324100.0,5102.0,7.3,31185.0,37661.0,2014
Taliaferro County,Georgia,13,265,23.9,7.5,608.0,83.9,762.0,1700.0,24.4,31.2,28.0,24783.0,0.4115,0.0,20.2,15.7,1700.0,57800.0,906.0,9.6,762.0,13742.0,2014
Talladega County,Alabama,1,121,19.3,11.7,599.0,79.4,53259.0,81673.0,13.4,23.4,736.0,35896.0,0.4514,331.0,13.6,14.9,81673.0,93100.0,26046.0,8.8,53259.0,19134.0,2014
Tallahatchie County,Mississippi,28,135,17.1,6.9,488.0,84.1,6570.0,15124.0,9.2,28.5,114.0,31860.0,0.4305,58.0,15.5,13.0,15124.0,66700.0,7214.0,14.3,6570.0,13460.0,2014
Tallapoosa County,Alabama,1,123,17.8,17.3,581.0,79.4,29076.0,41295.0,16.9,21.1,432.0,38644.0,0.4444,92.0,13.2,10.3,41295.0,101200.0,11457.0,8.5,29076.0,21034.0,2014
Tama County,Iowa,19,171,13.1,14.2,659.0,78.1,15738.0,17568.0,17.0,12.4,66.0,54325.0,0.4119,1244.0,9.5,6.6,17568.0,101400.0,103.0,7.4,15738.0,26247.0,2014
Taney County,Missouri,29,213,16.6,19.0,681.0,79.7,49622.0,53086.0,18.0,20.2,896.0,37249.0,0.4352,295.0,22.8,11.6,53086.0,124400.0,355.0,9.6,49622.0,19844.0,2014
Tangipahoa Parish,Louisiana,22,105,19.8,17.3,748.0,76.5,83283.0,124125.0,10.9,21.7,949.0,40721.0,0.4626,370.0,17.4,12.5,124125.0,135400.0,37162.0,11.7,83283.0,21262.0,2014
Taos County,New Mexico,35,55,18.8,27.7,762.0,80.9,21613.0,32956.0,18.3,23.7,175.0,35823.0,0.483,1922.0,18.0,13.9,32956.0,211900.0,155.0,7.2,21613.0,22107.0,2014
Tarrant County,Texas,48,439,10.0,30.6,899.0,74.4,1326481.0,1881469.0,8.4,15.3,22154.0,57727.0,0.4603,9030.0,20.5,7.9,1881469.0,137700.0,286222.0,9.7,1326481.0,28541.0,2014
Tate County,Mississippi,28,137,16.6,15.4,703.0,75.7,19098.0,28557.0,12.4,17.2,169.0,42902.0,0.4693,0.0,15.3,10.5,28557.0,114900.0,8760.0,11.4,19098.0,21795.0,2014
Tattnall County,Georgia,13,267,19.2,8.4,564.0,83.5,15785.0,25356.0,8.9,29.3,104.0,35346.0,0.4575,129.0,21.5,9.3,25356.0,90100.0,7329.0,12.2,15785.0,14777.0,2014
Taylor County,Florida,12,123,23.0,8.8,545.0,84.3,17130.0,22690.0,13.5,13.8,112.0,36907.0,0.4075,209.0,15.1,11.4,22690.0,84000.0,4899.0,8.4,17130.0,16748.0,2014
Taylor County,Georgia,13,269,16.1,6.2,553.0,78.2,5048.0,8505.0,14.3,27.4,20.0,30288.0,0.4671,0.0,18.3,18.4,8505.0,61600.0,3355.0,10.9,5048.0,17311.0,2014
Taylor County,Iowa,19,173,14.2,13.3,589.0,77.2,6019.0,6225.0,18.7,13.8,97.0,44939.0,0.416,6.0,11.4,4.1,6225.0,66200.0,20.0,5.8,6019.0,24044.0,2014
Taylor County,Kentucky,21,217,17.8,14.6,565.0,79.4,23043.0,25059.0,14.8,22.9,166.0,35521.0,0.4289,37.0,16.9,11.2,25059.0,96300.0,1160.0,13.1,23043.0,18430.0,2014
Taylor County,Texas,48,441,16.5,24.7,777.0,77.0,109677.0,133560.0,11.7,18.0,1533.0,44695.0,0.4607,696.0,18.5,6.5,133560.0,99100.0,10165.0,15.4,109677.0,23472.0,2014
Taylor County,West Virginia,54,91,19.1,12.3,523.0,81.1,16521.0,16969.0,14.6,20.3,94.0,39933.0,0.4405,28.0,14.4,8.3,16969.0,87900.0,175.0,8.2,16521.0,21266.0,2014
Taylor County,Wisconsin,55,119,11.3,12.6,557.0,78.8,20246.0,20596.0,15.3,13.0,148.0,45424.0,0.4236,64.0,10.8,6.3,20596.0,127400.0,79.0,7.4,20246.0,23742.0,2014
Tazewell County,Illinois,17,179,11.1,25.3,680.0,78.5,130596.0,135872.0,14.2,9.3,1185.0,57052.0,0.4107,150.0,7.7,6.7,135872.0,133300.0,1464.0,7.7,130596.0,28953.0,2014
Tazewell County,Virginia,51,185,25.8,11.6,578.0,82.3,42070.0,44331.0,16.0,19.5,243.0,36248.0,0.477,50.0,15.0,8.9,44331.0,89600.0,1221.0,8.7,42070.0,21558.0,2014
Tehama County,California,6,103,18.9,13.7,833.0,77.5,54972.0,63284.0,15.9,18.6,816.0,42369.0,0.4269,1548.0,14.9,16.1,63284.0,170300.0,315.0,8.5,54972.0,21002.0,2014
Telfair County,Georgia,13,271,17.0,7.1,540.0,86.7,10002.0,16493.0,10.1,27.5,102.0,27760.0,0.4484,18.0,18.4,3.2,16493.0,58200.0,6346.0,8.4,10002.0,12156.0,2014
Teller County,Colorado,8,119,14.0,30.7,961.0,83.7,22000.0,23363.0,16.4,7.2,200.0,62559.0,0.4013,109.0,11.5,9.1,23363.0,232300.0,211.0,6.3,22000.0,31732.0,2014
Tensas Parish,Louisiana,22,107,14.2,11.0,472.0,77.2,2150.0,5008.0,15.9,36.3,36.0,26178.0,0.4909,0.0,38.3,10.4,5008.0,55600.0,2820.0,7.0,2150.0,16819.0,2014
Terrebonne Parish,Louisiana,22,109,15.4,11.6,865.0,76.5,79717.0,112167.0,10.8,18.1,743.0,49932.0,0.4452,6328.0,17.1,7.0,112167.0,133900.0,21303.0,9.9,79717.0,23999.0,2014
Terrell County,Georgia,13,273,17.8,10.3,602.0,76.2,3528.0,9304.0,13.5,33.1,72.0,32602.0,0.4664,13.0,23.8,17.4,9304.0,81600.0,5607.0,11.2,3528.0,16592.0,2014
Terry County,Texas,48,445,16.8,11.2,648.0,77.4,10582.0,12681.0,11.5,12.6,53.0,39494.0,0.5014,36.0,25.6,6.8,12681.0,65000.0,661.0,10.6,10582.0,22211.0,2014
Teton County,Idaho,16,81,11.6,37.7,852.0,73.9,9618.0,10212.0,7.2,11.4,140.0,52316.0,0.378,11.0,21.6,10.6,10212.0,220700.0,24.0,6.9,9618.0,23409.0,2014
Teton County,Montana,30,99,16.0,22.7,552.0,80.1,5816.0,6075.0,20.5,12.6,62.0,45572.0,0.4282,110.0,15.5,5.7,6075.0,135600.0,4.0,7.2,5816.0,23871.0,2014
Teton County,Wyoming,56,39,6.5,47.5,1108.0,84.2,20737.0,21956.0,10.5,8.5,468.0,73572.0,0.4875,141.0,17.7,3.6,21956.0,675000.0,68.0,5.4,20737.0,43628.0,2014
Texas County,Missouri,29,215,22.6,10.0,531.0,81.8,24003.0,25796.0,16.8,21.5,155.0,35822.0,0.4527,348.0,15.4,8.1,25796.0,100300.0,683.0,9.8,24003.0,18178.0,2014
Texas County,Oklahoma,40,139,10.7,16.9,668.0,75.7,13701.0,21495.0,8.7,12.3,146.0,50172.0,0.4248,82.0,20.2,4.8,21495.0,90700.0,400.0,12.6,13701.0,22569.0,2014
Thayer County,Nebraska,31,169,15.0,17.2,456.0,79.9,5042.0,5194.0,22.2,13.7,20.0,45213.0,0.4781,6.0,7.9,1.4,5194.0,60100.0,0.0,6.8,5042.0,27626.0,2014
Thomas County,Georgia,13,275,16.5,16.6,693.0,76.4,26765.0,44733.0,13.9,26.3,388.0,35515.0,0.4927,14.0,20.3,11.9,44733.0,124200.0,16545.0,8.3,26765.0,19636.0,2014
Thomas County,Kansas,20,193,11.8,28.6,452.0,80.1,7650.0,7947.0,13.2,8.6,87.0,48649.0,0.489,21.0,7.4,2.5,7947.0,103700.0,123.0,13.1,7650.0,28364.0,2014
Throckmorton County,Texas,48,447,18.2,22.2,428.0,84.5,1544.0,1584.0,25.4,9.9,10.0,40833.0,0.4402,0.0,21.5,3.0,1584.0,64400.0,4.0,9.3,1544.0,24926.0,2014
Thurston County,Nebraska,31,173,14.2,12.5,498.0,66.8,2843.0,6934.0,10.4,30.6,50.0,40494.0,0.4829,3878.0,29.6,15.3,6934.0,68800.0,23.0,10.5,2843.0,18251.0,2014
Thurston County,Washington,53,67,12.3,34.0,1056.0,78.9,214795.0,259330.0,12.8,11.9,3304.0,62286.0,0.4034,3648.0,11.2,9.1,259330.0,241300.0,7439.0,9.5,214795.0,29909.0,2014
Tift County,Georgia,13,277,15.5,15.9,602.0,76.4,25729.0,40721.0,11.4,27.7,288.0,34830.0,0.5123,65.0,24.4,8.3,40721.0,116200.0,11911.0,13.1,25729.0,19560.0,2014
Tillamook County,Oregon,41,57,15.2,19.9,821.0,83.1,23191.0,25334.0,20.5,17.6,128.0,43037.0,0.4176,217.0,13.9,9.3,25334.0,226400.0,75.0,7.4,23191.0,22417.0,2014
Tillman County,Oklahoma,40,141,17.4,15.0,574.0,79.6,5823.0,7811.0,15.1,24.2,20.0,36592.0,0.4276,149.0,16.8,9.1,7811.0,51700.0,644.0,10.1,5823.0,18449.0,2014
Tioga County,New York,36,107,13.0,23.7,641.0,80.0,48898.0,50464.0,15.6,9.5,425.0,56167.0,0.4326,76.0,8.2,7.6,50464.0,110500.0,402.0,8.0,48898.0,28803.0,2014
Tioga County,Pennsylvania,42,117,15.8,17.2,684.0,81.5,41199.0,42358.0,17.6,15.2,326.0,45863.0,0.4279,72.0,11.4,7.9,42358.0,121300.0,252.0,10.6,41199.0,23596.0,2014
Tippah County,Mississippi,28,139,22.2,9.7,567.0,77.2,17776.0,22069.0,13.7,24.9,132.0,35024.0,0.4626,45.0,14.9,12.9,22069.0,77700.0,3319.0,9.9,17776.0,18954.0,2014
Tippecanoe County,Indiana,18,157,9.7,35.7,800.0,81.7,152528.0,178135.0,8.3,22.2,2774.0,44474.0,0.4735,170.0,12.2,7.5,178135.0,132100.0,7761.0,26.7,152528.0,23337.0,2014
Tipton County,Indiana,18,159,16.9,16.5,668.0,79.1,15289.0,15688.0,16.3,9.4,135.0,53340.0,0.387,0.0,13.7,6.5,15688.0,107900.0,43.0,7.8,15289.0,26350.0,2014
Tipton County,Tennessee,47,167,14.9,14.9,754.0,75.6,48165.0,61433.0,10.9,13.1,557.0,53133.0,0.4197,369.0,11.5,12.1,61433.0,138500.0,11096.0,9.5,48165.0,23205.0,2014
Tishomingo County,Mississippi,28,141,22.6,11.8,521.0,80.3,18426.0,19532.0,16.8,16.6,79.0,34499.0,0.4271,66.0,17.1,12.5,19532.0,74500.0,482.0,8.5,18426.0,18350.0,2014
Titus County,Texas,48,449,16.1,13.9,627.0,73.6,25598.0,32540.0,11.3,22.3,254.0,42856.0,0.438,100.0,24.6,8.1,32540.0,88900.0,3252.0,11.2,25598.0,19178.0,2014
Todd County,Kentucky,21,219,16.6,9.6,584.0,73.8,10821.0,12499.0,13.8,19.9,81.0,41047.0,0.4226,5.0,20.6,8.0,12499.0,86000.0,1069.0,9.2,10821.0,18592.0,2014
Todd County,Minnesota,27,153,13.2,13.0,561.0,78.6,23310.0,24588.0,17.0,16.1,172.0,45432.0,0.4245,88.0,13.0,6.3,24588.0,129700.0,90.0,8.2,23310.0,23062.0,2014
Todd County,South Dakota,46,121,17.9,14.2,469.0,61.4,1058.0,9859.0,6.6,46.7,88.0,30539.0,0.4499,7540.0,30.1,28.7,9859.0,45100.0,34.0,11.6,1058.0,11101.0,2014
Tolland County,Connecticut,9,13,9.1,35.8,1041.0,83.0,136545.0,152251.0,11.7,6.6,1246.0,79988.0,0.4004,70.0,5.2,7.5,152251.0,252400.0,4511.0,17.6,136545.0,35022.0,2014
Tom Green County,Texas,48,451,14.2,21.8,737.0,78.1,97822.0,113516.0,12.4,16.1,1415.0,45114.0,0.4649,482.0,20.1,5.8,113516.0,102300.0,4784.0,14.5,97822.0,24443.0,2014
Tompkins County,New York,36,109,9.8,50.5,965.0,85.5,84180.0,103179.0,10.0,20.6,1354.0,52836.0,0.4925,287.0,5.8,5.8,103179.0,171000.0,4566.0,28.1,84180.0,27829.0,2014
Tooele County,Utah,49,45,10.6,21.9,819.0,68.0,55483.0,59973.0,7.1,8.7,334.0,63077.0,0.3605,677.0,11.1,7.6,59973.0,175300.0,499.0,8.3,55483.0,22423.0,2014
Toole County,Montana,30,101,16.9,13.2,544.0,84.8,4742.0,5208.0,12.4,17.5,26.0,46917.0,0.4316,246.0,21.2,2.4,5208.0,107400.0,8.0,10.2,4742.0,22837.0,2014
Toombs County,Georgia,13,279,14.2,15.7,557.0,74.5,18521.0,27272.0,12.0,25.9,307.0,31291.0,0.497,9.0,23.6,8.7,27272.0,89400.0,6984.0,9.1,18521.0,18663.0,2014
Torrance County,New Mexico,35,57,17.4,13.8,688.0,81.3,13953.0,16037.0,15.6,29.2,91.0,34720.0,0.4642,395.0,17.6,14.8,16037.0,107400.0,213.0,8.3,13953.0,18278.0,2014
Towner County,North Dakota,38,95,9.6,19.1,442.0,82.4,2158.0,2292.0,20.1,11.6,16.0,56574.0,0.4352,37.0,7.2,2.3,2292.0,66800.0,0.0,6.6,2158.0,34103.0,2014
Towns County,Georgia,13,281,18.8,24.5,693.0,85.0,10235.0,10670.0,30.0,16.9,68.0,37425.0,0.4524,63.0,14.7,12.2,10670.0,162700.0,103.0,11.9,10235.0,20620.0,2014
Traill County,North Dakota,38,97,9.2,26.5,561.0,79.9,7845.0,8106.0,15.6,10.1,38.0,53641.0,0.4528,102.0,5.8,2.6,8106.0,97800.0,58.0,10.8,7845.0,29736.0,2014
Transylvania County,North Carolina,37,175,17.4,29.6,647.0,84.2,29891.0,32943.0,25.3,13.8,277.0,43959.0,0.4293,123.0,18.2,8.5,32943.0,181300.0,1256.0,9.5,29891.0,24551.0,2014
Traverse County,Minnesota,27,155,16.6,14.9,532.0,81.3,3218.0,3455.0,23.6,9.3,16.0,48750.0,0.4577,157.0,5.5,2.7,3455.0,69300.0,6.0,6.5,3218.0,29000.0,2014
Travis County,Texas,48,453,8.8,45.3,1022.0,78.5,825198.0,1092810.0,6.9,17.5,18187.0,59620.0,0.4915,5760.0,18.6,6.8,1092810.0,224600.0,90729.0,11.2,825198.0,33943.0,2014
Trego County,Kansas,20,195,9.6,19.0,584.0,79.7,2844.0,2959.0,22.2,6.5,10.0,50670.0,0.3833,25.0,12.0,1.8,2959.0,75400.0,12.0,7.5,2844.0,24860.0,2014
Trempealeau County,Wisconsin,55,121,10.9,16.3,644.0,78.3,27707.0,29274.0,15.0,12.1,214.0,49493.0,0.4179,44.0,8.9,4.9,29274.0,137200.0,125.0,7.2,27707.0,25490.0,2014
Treutlen County,Georgia,13,283,19.7,13.6,486.0,79.4,4554.0,6781.0,13.5,22.1,18.0,40143.0,0.4742,0.0,14.6,5.5,6781.0,73200.0,2141.0,8.6,4554.0,20643.0,2014
Trigg County,Kentucky,21,221,16.7,16.7,578.0,78.9,12819.0,14277.0,20.2,15.5,146.0,45303.0,0.4355,0.0,17.4,7.5,14277.0,117000.0,1172.0,6.3,12819.0,24982.0,2014
Trimble County,Kentucky,21,223,18.1,12.6,709.0,79.1,8603.0,8816.0,13.4,16.5,49.0,47119.0,0.3879,0.0,14.6,12.7,8816.0,106200.0,119.0,7.9,8603.0,22804.0,2014
Trinity County,California,6,105,22.9,23.3,802.0,85.9,11917.0,13515.0,22.7,18.7,163.0,36862.0,0.4517,387.0,20.6,13.0,13515.0,258500.0,110.0,5.6,11917.0,23145.0,2014
Trinity County,Texas,48,455,25.0,9.7,633.0,81.0,12668.0,14452.0,23.9,16.0,62.0,35223.0,0.4551,73.0,20.6,10.4,14452.0,80600.0,1461.0,6.6,12668.0,19874.0,2014
Tripp County,South Dakota,46,123,11.8,21.4,558.0,76.4,4571.0,5549.0,17.2,23.0,78.0,36978.0,0.449,700.0,14.7,4.0,5549.0,75000.0,4.0,7.8,4571.0,24308.0,2014
Troup County,Georgia,13,285,17.0,19.3,767.0,75.8,41551.0,68375.0,11.1,21.9,620.0,41906.0,0.4781,44.0,17.7,13.6,68375.0,118300.0,23233.0,10.9,41551.0,21386.0,2014
Trousdale County,Tennessee,47,169,17.5,10.2,549.0,75.7,6738.0,7859.0,13.6,15.9,52.0,37211.0,0.4622,0.0,14.0,9.9,7859.0,117800.0,891.0,9.1,6738.0,20298.0,2014
Trumbull County,Ohio,39,155,14.7,17.0,630.0,80.2,184529.0,207596.0,16.3,17.3,1732.0,43226.0,0.4253,278.0,12.4,8.6,207596.0,97700.0,17422.0,8.5,184529.0,23139.0,2014
Tucker County,West Virginia,54,93,19.4,12.0,529.0,83.9,6879.0,6996.0,20.8,15.2,35.0,38663.0,0.4305,0.0,13.3,7.6,6996.0,104200.0,11.0,7.5,6879.0,21014.0,2014
Tulare County,California,6,107,11.0,12.3,826.0,71.0,365823.0,451108.0,8.9,27.4,4656.0,42863.0,0.4588,5739.0,20.0,13.5,451108.0,161000.0,7884.0,11.2,365823.0,17888.0,2014
Tulsa County,Oklahoma,40,143,13.3,31.2,764.0,75.9,441257.0,616128.0,10.7,15.8,7960.0,48926.0,0.4803,28938.0,17.6,7.0,616128.0,136100.0,62789.0,9.7,441257.0,27995.0,2014
Tunica County,Mississippi,28,143,14.4,16.7,679.0,71.1,2322.0,10583.0,9.2,29.6,200.0,31406.0,0.4429,0.0,18.7,11.8,10583.0,77600.0,7953.0,10.2,2322.0,15298.0,2014
Tuolumne County,California,6,109,18.2,18.2,924.0,85.8,47833.0,54347.0,19.8,14.7,691.0,48493.0,0.4378,906.0,12.2,15.2,54347.0,262600.0,1018.0,8.7,47833.0,26063.0,2014
Turner County,Georgia,13,287,19.9,5.6,594.0,77.3,4679.0,8491.0,13.5,24.8,26.0,29763.0,0.4926,14.0,24.2,13.5,8491.0,74600.0,3623.0,11.2,4679.0,17215.0,2014
Turner County,South Dakota,46,125,12.4,18.8,600.0,77.4,8119.0,8339.0,16.9,10.0,50.0,51343.0,0.4021,47.0,8.5,2.2,8339.0,97300.0,44.0,6.3,8119.0,26263.0,2014
Tuscaloosa County,Alabama,1,125,11.8,25.6,782.0,80.0,132211.0,198670.0,9.8,18.4,1712.0,46448.0,0.4666,368.0,11.9,8.2,198670.0,154500.0,60376.0,18.9,132211.0,23124.0,2014
Tuscarawas County,Ohio,39,157,13.1,14.1,653.0,78.2,89816.0,92616.0,14.9,14.3,744.0,44656.0,0.4156,275.0,12.7,7.9,92616.0,109800.0,925.0,8.0,89816.0,22617.0,2014
Tuscola County,Michigan,26,157,17.9,12.4,638.0,80.1,52840.0,54795.0,15.5,15.3,290.0,44017.0,0.3896,206.0,11.4,11.7,54795.0,93400.0,617.0,8.5,52840.0,21449.0,2014
Twiggs County,Georgia,13,289,18.4,10.2,536.0,80.4,4807.0,8612.0,16.2,29.7,20.0,31285.0,0.5104,9.0,17.2,9.8,8612.0,55400.0,3740.0,10.2,4807.0,17629.0,2014
Twin Falls County,Idaho,16,83,12.5,18.1,703.0,74.4,72814.0,78933.0,13.0,15.9,781.0,44138.0,0.4244,887.0,18.7,7.1,78933.0,150400.0,458.0,9.4,72814.0,21167.0,2014
Tyler County,Texas,48,457,23.1,10.2,655.0,83.2,18446.0,21552.0,17.3,15.8,65.0,41630.0,0.4179,115.0,16.9,11.2,21552.0,77800.0,2358.0,11.1,18446.0,20675.0,2014
Tyler County,West Virginia,54,95,18.8,10.2,484.0,82.2,8978.0,9084.0,17.7,18.0,53.0,39974.0,0.4362,12.0,14.0,10.4,9084.0,80900.0,21.0,7.5,8978.0,20900.0,2014
Tyrrell County,North Carolina,37,177,17.0,6.7,619.0,85.8,2597.0,4219.0,12.1,23.0,12.0,34056.0,0.438,65.0,24.2,17.5,4219.0,101800.0,1187.0,9.1,2597.0,16217.0,2014
Uinta County,Wyoming,56,41,14.2,17.5,675.0,71.2,19660.0,20989.0,9.6,14.2,202.0,56158.0,0.4273,40.0,14.1,5.8,20989.0,174800.0,27.0,8.5,19660.0,25778.0,2014
Uintah County,Utah,49,47,10.3,16.6,964.0,69.6,30191.0,34576.0,8.3,11.7,176.0,62363.0,0.4232,2659.0,16.9,4.4,34576.0,187400.0,125.0,9.6,30191.0,24572.0,2014
Ulster County,New York,36,111,14.1,28.1,1014.0,83.0,158254.0,181598.0,14.3,12.3,2005.0,58592.0,0.4556,228.0,10.3,10.2,181598.0,226600.0,10381.0,10.3,158254.0,30868.0,2014
