County,State,State_FIPS,County_FIPS,age_15_to_44_percentage,median_gross_rent,age_60_and_over,total_population,white_population,housing_cost_burden,median_household_income,gini_index,native_american_population,total_population_race,black_population,age_18_and_under_percentage,median_home_value,per_capita_income,asian_population,Year
Logan County,North Dakota,38,47,85.5,630.0,26.1,1945.0,1906.0,19.0,51458.0,0.4832,6.0,1945.0,6.0,5.1,71000.0,32180.0,1906.0,2015
Logan County,Ohio,39,91,78.0,694.0,14.5,45484.0,43267.0,298.0,49783.0,0.4302,81.0,45484.0,893.0,7.8,119400.0,25428.0,43267.0,2015
Logan County,Oklahoma,40,83,78.4,695.0,14.0,44493.0,36505.0,74.0,55299.0,0.4677,1789.0,44493.0,4054.0,10.2,142900.0,27402.0,36505.0,2015
Logan County,West Virginia,54,45,81.0,562.0,14.5,35760.0,34489.0,175.0,36763.0,0.4536,89.0,35760.0,784.0,7.6,82100.0,20477.0,34489.0,2015
Long County,Georgia,13,183,75.8,724.0,7.7,16588.0,10739.0,126.0,48863.0,0.3727,70.0,16588.0,3878.0,12.4,103300.0,18166.0,10739.0,2015
Lonoke County,Arkansas,5,85,74.8,714.0,10.8,70691.0,63145.0,647.0,53631.0,0.3862,372.0,70691.0,4302.0,9.1,126900.0,23555.0,63145.0,2015
Lorain County,Ohio,39,93,78.8,741.0,14.0,303152.0,258620.0,3114.0,52457.0,0.4373,817.0,303152.0,25362.0,9.2,137400.0,26804.0,258620.0,2015
Los Alamos County,New Mexico,35,28,79.1,931.0,16.2,17939.0,15554.0,191.0,101934.0,0.392,190.0,17939.0,87.0,5.8,274200.0,51148.0,15554.0,2015
Los Angeles County,California,6,37,78.9,1231.0,10.3,10038388.0,5346316.0,157632.0,56196.0,0.5013,59340.0,10038388.0,830791.0,10.9,441900.0,28337.0,5346316.0,2015
Loudon County,Tennessee,47,105,81.7,712.0,23.0,50229.0,48076.0,355.0,51107.0,0.4517,120.0,50229.0,634.0,6.9,178000.0,27466.0,48076.0,2015
Loudoun County,Virginia,51,107,72.5,1668.0,6.8,351129.0,237961.0,2418.0,123453.0,0.3702,823.0,351129.0,26096.0,7.0,452300.0,47495.0,237961.0,2015
Louisa County,Iowa,19,115,78.3,618.0,14.2,11271.0,10398.0,71.0,51144.0,0.4225,26.0,11271.0,103.0,8.7,99900.0,26176.0,10398.0,2015
Louisa County,Virginia,51,109,80.7,936.0,16.2,33986.0,26641.0,149.0,57829.0,0.4263,127.0,33986.0,5667.0,7.8,193700.0,28323.0,26641.0,2015
Love County,Oklahoma,40,85,78.1,653.0,17.1,9663.0,8117.0,17.0,44549.0,0.3914,670.0,9663.0,183.0,8.8,89000.0,20589.0,8117.0,2015
Lowndes County,Alabama,1,85,76.3,568.0,14.7,10742.0,2739.0,95.0,25876.0,0.5464,0.0,10742.0,7955.0,10.2,67800.0,18429.0,2739.0,2015
Lowndes County,Georgia,13,185,77.1,758.0,8.9,113203.0,65422.0,1520.0,36834.0,0.4809,86.0,113203.0,40898.0,18.3,135000.0,19173.0,65422.0,2015
Lowndes County,Mississippi,28,87,76.8,722.0,12.2,59699.0,32116.0,661.0,40239.0,0.4619,131.0,59699.0,26168.0,10.9,115700.0,21410.0,32116.0,2015
Lubbock County,Texas,48,303,77.7,811.0,10.0,290782.0,231263.0,4018.0,46075.0,0.4813,2023.0,290782.0,20682.0,18.1,112600.0,24510.0,231263.0,2015
Lucas County,Iowa,19,117,79.8,479.0,19.3,8731.0,8535.0,30.0,43962.0,0.4322,22.0,8731.0,20.0,7.6,82400.0,23512.0,8535.0,2015
Lucas County,Ohio,39,95,78.2,666.0,12.4,436261.0,318341.0,5601.0,41777.0,0.4838,1297.0,436261.0,82182.0,10.7,104200.0,24816.0,318341.0,2015
Luce County,Michigan,26,95,86.3,606.0,16.1,6477.0,5210.0,56.0,37088.0,0.4115,463.0,6477.0,553.0,9.5,74200.0,18427.0,5210.0,2015
Lumpkin County,Georgia,13,187,82.8,840.0,14.5,30921.0,29265.0,166.0,43804.0,0.449,197.0,30921.0,700.0,12.9,167400.0,21963.0,29265.0,2015
Luna County,New Mexico,35,29,75.8,551.0,19.9,24789.0,22180.0,204.0,27476.0,0.4597,379.0,24789.0,291.0,9.3,81900.0,15078.0,22180.0,2015
Lunenburg County,Virginia,51,111,83.9,685.0,16.2,12558.0,7763.0,47.0,39506.0,0.4177,12.0,12558.0,4274.0,8.6,106600.0,18428.0,7763.0,2015
Luzerne County,Pennsylvania,42,79,82.1,702.0,15.8,320095.0,287634.0,3337.0,45897.0,0.4492,914.0,320095.0,12608.0,9.9,122700.0,25224.0,287634.0,2015
Lycoming County,Pennsylvania,42,81,81.0,723.0,15.0,116656.0,107142.0,992.0,47313.0,0.424,218.0,116656.0,5640.0,11.6,138500.0,24194.0,107142.0,2015
Lyman County,South Dakota,46,85,74.1,513.0,13.5,3837.0,2215.0,20.0,43030.0,0.4114,1450.0,3837.0,0.0,8.5,70300.0,20912.0,2215.0,2015
Lynchburg City,Virginia,51,680,81.1,778.0,11.6,78158.0,50858.0,1181.0,39589.0,0.4921,190.0,78158.0,22231.0,24.8,149200.0,21650.0,50858.0,2015
Lynn County,Texas,48,305,76.3,580.0,14.1,5764.0,4896.0,40.0,39526.0,0.4744,101.0,5764.0,71.0,9.3,69900.0,23341.0,4896.0,2015
Lyon County,Iowa,19,119,73.2,595.0,14.2,11723.0,11410.0,34.0,57130.0,0.41,67.0,11723.0,7.0,7.4,111100.0,26777.0,11410.0,2015
Lyon County,Kansas,20,111,79.7,600.0,11.9,33462.0,29509.0,227.0,40021.0,0.4405,149.0,33462.0,849.0,17.6,93400.0,20943.0,29509.0,2015
Lyon County,Kentucky,21,143,89.0,419.0,19.2,8402.0,7700.0,65.0,46931.0,0.4412,9.0,8402.0,520.0,6.8,141000.0,24723.0,7700.0,2015
Lyon County,Minnesota,27,83,77.0,605.0,12.0,25699.0,23046.0,335.0,51600.0,0.4546,160.0,25699.0,752.0,11.9,133700.0,28010.0,23046.0,2015
Lyon County,Nevada,32,19,79.3,904.0,18.6,51657.0,44289.0,365.0,47255.0,0.3937,1403.0,51657.0,484.0,7.5,131700.0,23173.0,44289.0,2015
Mackinac County,Michigan,26,97,84.1,578.0,23.9,11044.0,8318.0,90.0,38434.0,0.4247,1747.0,11044.0,189.0,6.6,121300.0,23889.0,8318.0,2015
Macomb County,Michigan,26,99,79.5,861.0,13.2,854689.0,711052.0,7464.0,54582.0,0.4212,2293.0,854689.0,87934.0,8.9,126000.0,27525.0,711052.0,2015
Macon County,Alabama,1,87,82.5,592.0,14.7,20018.0,3370.0,183.0,30738.0,0.4664,62.0,20018.0,16271.0,19.0,74700.0,17374.0,3370.0,2015
Macon County,Georgia,13,193,84.1,560.0,11.4,14045.0,5171.0,88.0,28684.0,0.4678,71.0,14045.0,8356.0,12.2,68100.0,13431.0,5171.0,2015
Macon County,Illinois,17,115,79.0,656.0,15.7,109193.0,85850.0,1107.0,47176.0,0.4702,224.0,109193.0,16088.0,9.5,94900.0,26895.0,85850.0,2015
Macon County,Missouri,29,121,78.6,494.0,18.5,15460.0,14657.0,143.0,36976.0,0.4164,70.0,15460.0,425.0,7.7,88000.0,19738.0,14657.0,2015
Macon County,North Carolina,37,113,82.0,731.0,24.2,33919.0,31271.0,431.0,39133.0,0.4581,165.0,33919.0,375.0,7.2,165600.0,24060.0,31271.0,2015
Macon County,Tennessee,47,111,78.5,539.0,13.8,22761.0,21929.0,186.0,33509.0,0.4228,36.0,22761.0,66.0,8.2,100700.0,17882.0,21929.0,2015
Macoupin County,Illinois,17,117,79.6,618.0,16.3,46844.0,45523.0,340.0,51206.0,0.4119,31.0,46844.0,321.0,8.3,94300.0,25962.0,45523.0,2015
Madera County,California,6,39,74.4,926.0,12.2,153187.0,125082.0,1329.0,45073.0,0.4509,2325.0,153187.0,5313.0,10.7,189700.0,17970.0,125082.0,2015
Madison County,Alabama,1,89,79.4,765.0,11.8,346438.0,238799.0,3354.0,57993.0,0.4676,2039.0,346438.0,83437.0,10.4,167900.0,32131.0,238799.0,2015
Madison County,Arkansas,5,87,79.2,621.0,15.7,15702.0,14896.0,61.0,37691.0,0.4452,75.0,15702.0,73.0,8.4,96100.0,20693.0,14896.0,2015
Madison County,Florida,12,79,81.7,599.0,15.0,18729.0,10871.0,83.0,32164.0,0.466,66.0,18729.0,7250.0,10.8,78500.0,16274.0,10871.0,2015
Madison County,Georgia,13,195,78.5,710.0,14.2,28232.0,24022.0,58.0,41912.0,0.4213,102.0,28232.0,2536.0,8.5,122700.0,20857.0,24022.0,2015
Madison County,Idaho,16,65,73.9,641.0,5.8,37916.0,36140.0,301.0,32233.0,0.5057,3.0,37916.0,263.0,28.2,177700.0,14653.0,36140.0,2015
Madison County,Illinois,17,119,78.9,778.0,13.4,267356.0,236014.0,2139.0,53431.0,0.4419,534.0,267356.0,21607.0,9.3,126500.0,28337.0,236014.0,2015
Madison County,Indiana,18,95,79.6,702.0,14.4,130280.0,114731.0,1449.0,44195.0,0.4247,108.0,130280.0,10212.0,9.1,90400.0,22236.0,114731.0,2015
Madison County,Iowa,19,121,75.0,818.0,14.1,15644.0,15242.0,162.0,60060.0,0.414,13.0,15644.0,91.0,6.5,160200.0,28922.0,15242.0,2015
Madison County,Kentucky,21,151,80.4,647.0,11.2,85838.0,78848.0,1023.0,42390.0,0.4574,370.0,85838.0,3821.0,17.6,144800.0,21977.0,78848.0,2015
Madison County,Mississippi,28,89,75.5,898.0,10.8,100202.0,56847.0,778.0,64376.0,0.4884,137.0,100202.0,38315.0,8.7,206200.0,34478.0,56847.0,2015
Madison County,Missouri,29,123,77.1,590.0,17.5,12401.0,11849.0,243.0,35097.0,0.4035,32.0,12401.0,222.0,7.5,89200.0,17179.0,11849.0,2015
Madison County,Montana,30,57,87.2,691.0,24.7,7767.0,7433.0,13.0,46250.0,0.4537,38.0,7767.0,60.0,7.5,237800.0,29700.0,7433.0,2015
Madison County,Nebraska,31,119,77.6,616.0,13.7,35111.0,32357.0,359.0,50218.0,0.4363,553.0,35111.0,415.0,10.5,118300.0,26083.0,32357.0,2015
Madison County,New York,36,53,81.2,718.0,14.2,72427.0,68687.0,649.0,54145.0,0.4263,443.0,72427.0,1484.0,13.6,124900.0,25984.0,68687.0,2015
Madison County,North Carolina,37,115,82.6,629.0,17.8,21027.0,20136.0,147.0,37904.0,0.4437,67.0,21027.0,409.0,11.6,159900.0,21076.0,20136.0,2015
Madison County,Ohio,39,97,82.5,734.0,11.2,43456.0,39320.0,179.0,57406.0,0.4096,172.0,43456.0,2540.0,9.2,149200.0,25159.0,39320.0,2015
Madison County,Tennessee,47,113,78.0,767.0,13.0,98184.0,58784.0,1162.0,42544.0,0.4716,124.0,98184.0,36382.0,11.4,117300.0,23467.0,58784.0,2015
Madison County,Texas,48,313,88.8,751.0,10.9,13838.0,10257.0,84.0,39390.0,0.4309,21.0,13838.0,2593.0,19.6,103100.0,15894.0,10257.0,2015
Madison County,Virginia,51,113,81.7,775.0,19.4,13147.0,11278.0,131.0,47736.0,0.451,0.0,13147.0,1085.0,8.4,241200.0,25349.0,11278.0,2015
Madison Parish,Louisiana,22,65,78.1,517.0,11.2,11873.0,4296.0,166.0,23854.0,0.5,37.0,11873.0,7358.0,10.3,61700.0,14205.0,4296.0,2015
Magoffin County,Kentucky,21,153,78.5,478.0,13.0,12979.0,12959.0,94.0,28500.0,0.4697,0.0,12979.0,11.0,8.6,53100.0,16046.0,12959.0,2015
Mahaska County,Iowa,19,123,77.6,593.0,14.8,22396.0,21380.0,131.0,48726.0,0.4442,47.0,22396.0,310.0,9.9,106200.0,25228.0,21380.0,2015
Mahnomen County,Minnesota,27,87,69.8,518.0,15.1,5496.0,2680.0,30.0,41118.0,0.442,2226.0,5496.0,31.0,7.4,97300.0,19743.0,2680.0,2015
Mahoning County,Ohio,39,99,80.7,627.0,16.1,234550.0,188218.0,2719.0,41375.0,0.4603,643.0,234550.0,36361.0,9.3,97400.0,24056.0,188218.0,2015
Major County,Oklahoma,40,93,76.7,570.0,17.2,7700.0,6869.0,17.0,51571.0,0.4552,232.0,7700.0,28.0,7.6,89300.0,27877.0,6869.0,2015
Malheur County,Oregon,41,45,79.4,604.0,13.8,30551.0,26170.0,284.0,35418.0,0.4551,238.0,30551.0,380.0,10.8,127000.0,16867.0,26170.0,2015
Manassas City,Virginia,51,683,75.2,1327.0,7.3,40743.0,29104.0,522.0,72890.0,0.3952,138.0,40743.0,5809.0,9.9,276700.0,29424.0,29104.0,2015
Manassas Park City,Virginia,51,685,73.0,1470.0,5.7,15625.0,10223.0,207.0,73528.0,0.369,51.0,15625.0,1935.0,10.4,248300.0,28164.0,10223.0,2015
Manatee County,Florida,12,81,81.6,954.0,23.8,343729.0,290861.0,3897.0,49675.0,0.4622,545.0,343729.0,31903.0,7.5,169000.0,27958.0,290861.0,2015
Manistee County,Michigan,26,101,84.5,659.0,20.5,24536.0,22518.0,184.0,41395.0,0.4261,464.0,24536.0,781.0,9.8,107100.0,22647.0,22518.0,2015
Manitowoc County,Wisconsin,55,71,81.2,614.0,16.0,80521.0,76148.0,603.0,48398.0,0.4078,433.0,80521.0,375.0,8.0,126700.0,26096.0,76148.0,2015
Marathon County,Wisconsin,55,73,78.9,697.0,14.0,135177.0,123851.0,1370.0,54083.0,0.4404,409.0,135177.0,950.0,8.4,144500.0,28457.0,123851.0,2015
Marengo County,Alabama,1,91,78.9,530.0,16.8,20306.0,9482.0,97.0,32042.0,0.5357,24.0,20306.0,10443.0,9.4,90800.0,21471.0,9482.0,2015
Maricopa County,Arizona,4,13,76.8,962.0,12.2,4018143.0,3197669.0,48127.0,54229.0,0.4645,76621.0,4018143.0,209789.0,10.1,187100.0,27832.0,3197669.0,2015
Maries County,Missouri,29,125,79.6,534.0,18.4,9057.0,8732.0,35.0,39700.0,0.4132,133.0,9057.0,38.0,7.8,118000.0,20731.0,8732.0,2015
Marin County,California,6,41,80.9,1678.0,17.0,258349.0,204918.0,3494.0,93257.0,0.5263,795.0,258349.0,6583.0,6.8,815100.0,60236.0,204918.0,2015
Marinette County,Wisconsin,55,75,82.5,628.0,19.5,41287.0,39935.0,348.0,43425.0,0.4188,176.0,41287.0,153.0,7.9,110500.0,24450.0,39935.0,2015
Marion County,Alabama,1,93,80.2,485.0,17.6,30387.0,28448.0,274.0,32299.0,0.4755,65.0,30387.0,1170.0,7.7,81400.0,20042.0,28448.0,2015
Marion County,Arkansas,5,89,85.0,553.0,25.4,16458.0,15895.0,136.0,34195.0,0.4089,109.0,16458.0,42.0,6.6,102900.0,17779.0,15895.0,2015
Marion County,Florida,12,83,82.5,803.0,26.5,336811.0,275115.0,2436.0,39459.0,0.433,1166.0,336811.0,43498.0,7.8,111000.0,21675.0,275115.0,2015
Marion County,Georgia,13,197,83.0,492.0,16.0,8739.0,5136.0,86.0,36242.0,0.4592,0.0,8739.0,2756.0,7.8,93300.0,19077.0,5136.0,2015
Marion County,Illinois,17,121,78.4,623.0,16.1,38665.0,35957.0,171.0,42238.0,0.4324,64.0,38665.0,1423.0,8.6,68600.0,22808.0,35957.0,2015
Marion County,Indiana,18,97,76.2,788.0,9.4,926335.0,584486.0,13933.0,42168.0,0.4774,2519.0,926335.0,250631.0,10.0,118300.0,24330.0,584486.0,2015
Marion County,Iowa,19,125,78.2,647.0,14.5,33248.0,32015.0,178.0,54693.0,0.3961,58.0,33248.0,182.0,11.0,137300.0,26280.0,32015.0,2015
Marion County,Kansas,20,115,81.2,561.0,19.8,12290.0,11770.0,65.0,45927.0,0.4247,127.0,12290.0,100.0,10.5,81600.0,23642.0,11770.0,2015
Marion County,Kentucky,21,155,78.6,554.0,12.3,19717.0,17453.0,229.0,38826.0,0.4489,0.0,19717.0,1731.0,8.2,98200.0,19347.0,17453.0,2015
Marion County,Mississippi,28,91,76.8,612.0,13.8,26109.0,17170.0,95.0,30668.0,0.5155,55.0,26109.0,8432.0,8.7,78400.0,19491.0,17170.0,2015
Marion County,Missouri,29,127,78.6,606.0,14.7,28840.0,26253.0,324.0,40814.0,0.4387,138.0,28840.0,1622.0,8.7,103700.0,21614.0,26253.0,2015
Marion County,Ohio,39,101,81.7,693.0,12.6,65943.0,59380.0,639.0,42966.0,0.427,132.0,65943.0,3841.0,9.2,96400.0,20811.0,59380.0,2015
Marion County,Oregon,41,47,76.6,798.0,12.4,323259.0,264076.0,4083.0,48432.0,0.4263,3610.0,323259.0,3302.0,10.0,186700.0,22490.0,264076.0,2015
Marion County,South Carolina,45,67,77.0,496.0,14.2,32167.0,13091.0,187.0,29874.0,0.4924,148.0,32167.0,17997.0,8.9,75000.0,17553.0,13091.0,2015
Marion County,Tennessee,47,115,79.9,632.0,16.2,28306.0,26477.0,180.0,41348.0,0.4358,82.0,28306.0,430.0,7.9,119100.0,21784.0,26477.0,2015
Marion County,Texas,48,315,84.9,594.0,23.0,10248.0,7660.0,124.0,34175.0,0.4917,24.0,10248.0,2349.0,6.0,85500.0,22755.0,7660.0,2015
Marion County,West Virginia,54,49,81.4,681.0,15.6,56790.0,53357.0,418.0,43165.0,0.4355,70.0,56790.0,2057.0,11.5,99800.0,23807.0,53357.0,2015
Mariposa County,California,6,43,85.7,812.0,23.2,17789.0,15577.0,116.0,47681.0,0.4552,572.0,17789.0,192.0,6.6,235900.0,28316.0,15577.0,2015
Marlboro County,South Carolina,45,69,82.8,567.0,12.0,27993.0,11561.0,330.0,30767.0,0.4668,1092.0,27993.0,14216.0,8.8,60200.0,15682.0,11561.0,2015
Marquette County,Michigan,26,103,83.6,626.0,14.9,67582.0,63104.0,730.0,45409.0,0.4512,885.0,67582.0,1143.0,15.3,131400.0,23785.0,63104.0,2015
Marquette County,Wisconsin,55,77,81.8,731.0,20.3,15140.0,14614.0,65.0,46242.0,0.4048,34.0,15140.0,66.0,6.1,144500.0,24054.0,14614.0,2015
Marshall County,Alabama,1,95,76.9,594.0,14.2,94318.0,86785.0,696.0,38983.0,0.4744,454.0,94318.0,1811.0,9.1,115500.0,21363.0,86785.0,2015
Marshall County,Illinois,17,123,81.2,646.0,19.5,12173.0,11773.0,59.0,53423.0,0.4024,23.0,12173.0,73.0,8.2,104600.0,27739.0,11773.0,2015
Marshall County,Indiana,18,99,76.3,674.0,13.7,46962.0,43831.0,215.0,48485.0,0.4175,148.0,46962.0,277.0,8.9,123100.0,22895.0,43831.0,2015
Marshall County,Iowa,19,127,77.0,650.0,15.1,40962.0,34575.0,311.0,53351.0,0.3908,145.0,40962.0,709.0,8.9,104500.0,24648.0,34575.0,2015
Marshall County,Kansas,20,117,79.0,544.0,19.1,10005.0,9713.0,157.0,45374.0,0.4495,18.0,10005.0,29.0,6.7,86700.0,26313.0,9713.0,2015
Marshall County,Kentucky,21,157,81.4,596.0,19.1,31181.0,30595.0,140.0,45212.0,0.4206,46.0,31181.0,133.0,7.4,111600.0,23707.0,30595.0,2015
Marshall County,Minnesota,27,89,80.3,542.0,18.0,9453.0,9223.0,39.0,54092.0,0.3914,34.0,9453.0,25.0,7.8,93500.0,27863.0,9223.0,2015
Marshall County,Mississippi,28,93,80.3,676.0,12.9,36385.0,17902.0,75.0,37419.0,0.4415,61.0,36385.0,17319.0,10.8,84800.0,19047.0,17902.0,2015
Marshall County,Oklahoma,40,95,77.2,622.0,20.0,16014.0,11489.0,91.0,40475.0,0.4382,1078.0,16014.0,236.0,8.0,85700.0,20339.0,11489.0,2015
Marshall County,South Dakota,46,91,80.5,480.0,16.8,4701.0,4032.0,35.0,51788.0,0.4188,432.0,4701.0,29.0,8.6,97400.0,25161.0,4032.0,2015
Marshall County,Tennessee,47,117,77.1,653.0,12.8,31159.0,27846.0,443.0,42661.0,0.4359,38.0,31159.0,2242.0,7.9,112300.0,21962.0,27846.0,2015
Marshall County,West Virginia,54,51,81.2,578.0,16.6,32480.0,31722.0,189.0,45182.0,0.4196,123.0,32480.0,279.0,7.8,94600.0,23543.0,31722.0,2015
Martin County,Florida,12,85,84.8,971.0,26.7,151586.0,132047.0,1246.0,51593.0,0.5128,631.0,151586.0,8482.0,7.2,200200.0,34742.0,132047.0,2015
Martin County,Indiana,18,101,78.9,521.0,14.9,10262.0,10017.0,82.0,44589.0,0.4107,45.0,10262.0,30.0,7.3,91800.0,22939.0,10017.0,2015
Martin County,Kentucky,21,159,82.6,420.0,10.4,12631.0,11917.0,196.0,25795.0,0.4853,10.0,12631.0,597.0,11.4,68200.0,14179.0,11917.0,2015
Martin County,Minnesota,27,91,80.5,613.0,19.0,20350.0,19857.0,183.0,51391.0,0.4296,38.0,20350.0,71.0,7.1,105400.0,28244.0,19857.0,2015
Martin County,North Carolina,37,117,80.0,596.0,17.6,23729.0,12656.0,169.0,35080.0,0.4314,86.0,23729.0,10337.0,8.5,85500.0,19032.0,12656.0,2015
Martin County,Texas,48,317,72.2,768.0,11.6,5252.0,4426.0,32.0,55682.0,0.4934,35.0,5252.0,122.0,10.7,99400.0,26130.0,4426.0,2015
Martinsville City,Virginia,51,690,78.6,589.0,17.4,13624.0,6760.0,144.0,29587.0,0.5272,19.0,13624.0,6258.0,7.4,89100.0,21899.0,6760.0,2015
Mason County,Illinois,17,125,80.7,608.0,18.1,14126.0,13757.0,86.0,41567.0,0.425,23.0,14126.0,127.0,8.0,81300.0,24173.0,13757.0,2015
Mason County,Kentucky,21,161,76.4,547.0,13.7,17296.0,15549.0,132.0,38824.0,0.5235,29.0,17296.0,1177.0,9.0,101100.0,23773.0,15549.0,2015
Mason County,Michigan,26,105,80.1,680.0,19.2,28711.0,27275.0,214.0,42024.0,0.4511,219.0,28711.0,286.0,8.3,119900.0,24244.0,27275.0,2015
Mason County,Texas,48,319,83.5,746.0,23.1,4066.0,3690.0,43.0,37654.0,0.4751,38.0,4066.0,1.0,9.1,154800.0,25585.0,3690.0,2015
Mason County,Washington,53,45,82.5,884.0,19.1,60791.0,51601.0,420.0,50406.0,0.429,1898.0,60791.0,1005.0,8.5,204300.0,25015.0,51601.0,2015
Mason County,West Virginia,54,53,80.2,504.0,16.9,27177.0,26597.0,223.0,36448.0,0.4303,0.0,27177.0,197.0,7.2,79600.0,19694.0,26597.0,2015
Massac County,Illinois,17,127,79.5,693.0,17.6,15016.0,13641.0,124.0,40977.0,0.4476,5.0,15016.0,902.0,7.7,83900.0,22927.0,13641.0,2015
Matagorda County,Texas,48,321,76.2,658.0,13.9,36598.0,29429.0,328.0,40797.0,0.4625,167.0,36598.0,3730.0,9.5,93700.0,21693.0,29429.0,2015
Matanuska-Susitna Borough,Alaska,2,170,75.6,1073.0,8.8,96178.0,80815.0,553.0,72983.0,0.3997,5072.0,96178.0,959.0,9.9,224900.0,29913.0,80815.0,2015
Mathews County,Virginia,51,115,87.5,942.0,29.5,8880.0,7666.0,34.0,63845.0,0.3973,48.0,8880.0,911.0,7.1,250900.0,32397.0,7666.0,2015
Maui County,Hawaii,15,9,79.3,1287.0,13.4,160863.0,56128.0,1825.0,66476.0,0.4386,270.0,160863.0,996.0,7.8,509700.0,29664.0,56128.0,2015
Maury County,Tennessee,47,119,77.1,723.0,12.8,84089.0,70684.0,1011.0,47692.0,0.4344,305.0,84089.0,9858.0,8.5,140800.0,24155.0,70684.0,2015
Maverick County,Texas,48,323,70.9,589.0,9.8,56548.0,52650.0,224.0,33747.0,0.4744,601.0,56548.0,73.0,12.4,88700.0,15249.0,52650.0,2015
Mayes County,Oklahoma,40,97,78.1,629.0,15.4,41007.0,27760.0,341.0,42071.0,0.4214,3963.0,41007.0,172.0,8.4,104000.0,20884.0,27760.0,2015
McClain County,Oklahoma,40,87,76.0,688.0,13.3,36512.0,30597.0,120.0,56088.0,0.4115,1996.0,36512.0,337.0,8.6,152600.0,26562.0,30597.0,2015
McCone County,Montana,30,55,81.9,550.0,23.2,1728.0,1636.0,14.0,40750.0,0.4562,56.0,1728.0,0.0,3.6,112400.0,28654.0,1636.0,2015
McCook County,South Dakota,46,87,76.5,588.0,16.6,5613.0,5432.0,31.0,56954.0,0.4199,74.0,5613.0,21.0,7.5,109500.0,30086.0,5432.0,2015
McCormick County,South Carolina,45,65,88.3,507.0,25.6,9895.0,4918.0,67.0,38712.0,0.4782,15.0,9895.0,4768.0,5.8,109400.0,22201.0,4918.0,2015
McCracken County,Kentucky,21,145,79.6,604.0,15.3,65408.0,55791.0,731.0,44067.0,0.5136,187.0,65408.0,7039.0,7.9,124400.0,28577.0,55791.0,2015
McCreary County,Kentucky,21,147,80.7,556.0,11.2,18001.0,16336.0,66.0,19328.0,0.4724,102.0,18001.0,1078.0,9.7,62300.0,10880.0,16336.0,2015
McCulloch County,Texas,48,307,77.3,658.0,18.5,8273.0,7354.0,23.0,40561.0,0.4371,273.0,8273.0,136.0,5.9,67500.0,22194.0,7354.0,2015
McCurtain County,Oklahoma,40,89,76.0,556.0,15.3,33143.0,21724.0,207.0,32324.0,0.4649,4912.0,33143.0,2758.0,9.2,73700.0,17898.0,21724.0,2015
McDonald County,Missouri,29,119,76.7,581.0,13.2,22763.0,20359.0,150.0,38368.0,0.4312,558.0,22763.0,351.0,9.1,88400.0,18498.0,20359.0,2015
McDonough County,Illinois,17,109,84.5,630.0,12.8,32009.0,28916.0,238.0,40314.0,0.4806,53.0,32009.0,1618.0,27.1,89900.0,21664.0,28916.0,2015
McDowell County,North Carolina,37,111,80.2,583.0,15.7,44961.0,40707.0,262.0,35965.0,0.4311,205.0,44961.0,1737.0,8.1,98400.0,18717.0,40707.0,2015
McDowell County,West Virginia,54,47,82.1,521.0,15.7,20802.0,18588.0,137.0,24921.0,0.4757,24.0,20802.0,1905.0,7.1,35500.0,14874.0,18588.0,2015
