County,State,mean_life_expectancy,State_FIPS,County_FIPS,per_capita_income,asian_population,black_population,age_18_and_under_percentage,median_home_value,high_school_only_percentage,total_population_race,unemployment_rate,health_insurance_rate,less_than_9th_grade_percentage,native_american_population,gini_index,median_household_income,housing_cost_burden,poverty_rate,age_60_and_over,total_population,white_population,age_15_to_44_percentage,median_gross_rent,bachelors_and_above_percentage,disability_rate,Year
Trinity County,Texas,74.6369110372126,48,455,25026.0,12557.0,1454.0,20.4,83700.0,35.9,14620.0,7.2,80.1,6.5,18.0,0.4689,41357.0,44.0,15.5,34.2,14620.0,12557.0,28.7,748.0,12.9,26.9,2019
Tripp County,South Dakota,77.5012886511547,46,123,27036.0,4426.0,0.0,23.0,101200.0,41.1,5458.0,3.3,93.3,3.6,593.0,0.4208,57720.0,13.0,19.5,29.1,5458.0,4426.0,30.7,579.0,22.3,10.5,2019
Troup County,Georgia,75.3443414702564,13,285,23124.0,40778.0,25307.0,24.7,136700.0,35.1,69919.0,6.5,88.2,5.6,209.0,0.4715,45649.0,795.0,21.3,20.1,69919.0,40778.0,39.7,823.0,19.0,16.9,2019
Trousdale County,Tennessee,74.6786681301486,47,169,24795.0,8690.0,1042.0,18.9,155700.0,38.4,10231.0,6.3,86.8,6.4,54.0,0.3856,56321.0,16.0,10.2,18.8,10231.0,8690.0,46.6,787.0,13.8,16.8,2019
Trumbull County,Ohio,75.8611666450384,39,155,26935.0,177380.0,16468.0,20.6,102600.0,44.5,200367.0,4.8,93.2,3.2,211.0,0.4529,47280.0,1995.0,17.2,28.5,200367.0,177380.0,34.0,677.0,18.7,15.1,2019
Tucker County,West Virginia,77.7252632510397,54,93,25686.0,6799.0,33.0,16.0,121600.0,46.8,6982.0,6.2,95.1,3.3,0.0,0.3991,49118.0,33.0,12.5,33.9,6982.0,6799.0,31.6,552.0,19.4,21.8,2019
Tulare County,California,78.4413170202644,6,107,21380.0,340462.0,7201.0,31.0,205000.0,25.5,461898.0,9.5,91.9,18.1,6118.0,0.4728,49687.0,5141.0,23.8,15.9,461898.0,340462.0,42.0,942.0,14.6,12.1,2019
Tulsa County,Oklahoma,76.8773114836411,40,143,32044.0,452799.0,65036.0,25.3,156400.0,25.4,646419.0,5.4,86.0,4.2,32437.0,0.4859,55517.0,8369.0,15.0,19.7,646419.0,452799.0,40.6,865.0,31.8,13.5,2019
Tunica County,Mississippi,70.8525427957435,28,143,20579.0,1911.0,7838.0,29.5,107100.0,33.4,9988.0,7.6,84.9,4.5,0.0,0.5046,39370.0,161.0,24.0,19.0,9988.0,1911.0,43.3,785.0,16.9,13.2,2019
Tuolumne County,California,78.8406628636061,6,109,34702.0,47447.0,984.0,16.6,289200.0,28.3,54045.0,5.2,94.5,1.6,965.0,0.4832,60108.0,546.0,12.8,34.6,54045.0,47447.0,32.7,1009.0,20.5,19.6,2019
Turner County,Georgia,72.8111618714218,13,287,19527.0,4550.0,3241.0,24.3,79700.0,38.0,7943.0,6.2,87.1,6.7,0.0,0.4761,37039.0,21.0,33.6,25.9,7943.0,4550.0,36.1,538.0,11.7,17.9,2019
Turner County,South Dakota,79.2146715623446,46,125,30677.0,8094.0,38.0,24.0,122400.0,33.7,8300.0,2.1,94.1,3.3,38.0,0.4385,59242.0,34.0,10.9,27.7,8300.0,8094.0,32.6,661.0,23.7,13.7,2019
Tuscaloosa County,Alabama,76.6889893454644,1,125,26789.0,133130.0,66307.0,21.0,170400.0,29.9,207305.0,5.8,92.8,3.1,448.0,0.4677,53326.0,1878.0,17.7,18.8,207305.0,133130.0,46.8,846.0,30.7,12.6,2019
Tuscarawas County,Ohio,77.5406424846437,39,157,27057.0,89194.0,661.0,22.9,132100.0,44.7,92335.0,4.2,92.2,5.7,170.0,0.4185,53243.0,720.0,12.8,25.8,92335.0,89194.0,35.2,772.0,17.4,14.4,2019
Tuscola County,Michigan,77.3543746206711,26,157,25996.0,50849.0,531.0,20.7,104000.0,42.4,52939.0,5.4,94.8,2.6,167.0,0.4122,49988.0,215.0,14.2,27.6,52939.0,50849.0,33.8,715.0,13.5,18.8,2019
Twiggs County,Georgia,74.154018930898,13,289,20979.0,4589.0,3526.0,19.4,65100.0,38.5,8229.0,6.1,90.4,5.9,0.0,0.4787,34879.0,38.0,19.3,31.7,8229.0,4589.0,32.6,613.0,11.8,19.6,2019
Twin Falls County,Idaho,78.3488494589197,16,83,25352.0,77944.0,689.0,27.7,166800.0,27.2,84869.0,3.3,88.0,5.5,605.0,0.4369,52919.0,629.0,14.3,20.5,84869.0,77944.0,39.4,800.0,20.6,13.7,2019
Tyler County,Texas,75.6429266787704,48,457,20249.0,18209.0,2305.0,19.3,88100.0,43.0,21518.0,13.6,83.1,4.3,23.0,0.4263,44497.0,16.0,16.5,28.1,21518.0,18209.0,37.6,696.0,13.4,22.5,2019
Tyler County,West Virginia,76.5416909534137,54,95,24924.0,8602.0,32.0,19.7,96300.0,50.5,8811.0,5.7,91.8,5.0,18.0,0.4714,43087.0,31.0,16.6,29.6,8811.0,8602.0,31.5,664.0,14.1,18.1,2019
Tyrrell County,North Carolina,77.1269890909868,37,177,19743.0,2268.0,1521.0,13.9,114800.0,36.5,4095.0,5.2,86.7,5.4,37.0,0.425,35300.0,14.0,22.5,29.3,4095.0,2268.0,35.3,760.0,10.6,22.0,2019
Uinta County,Wyoming,77.5216907182983,56,41,28159.0,19132.0,23.0,29.2,175000.0,41.5,20479.0,6.3,88.8,2.5,145.0,0.3861,63403.0,95.0,11.3,18.7,20479.0,19132.0,37.5,698.0,16.0,16.7,2019
Uintah County,Utah,76.6911415869681,49,47,25759.0,31684.0,144.0,33.4,197000.0,34.9,36084.0,8.1,84.9,2.3,2663.0,0.431,65264.0,223.0,12.6,14.8,36084.0,31684.0,42.6,811.0,15.8,11.7,2019
Ulster County,New York,80.2078796076536,36,111,34834.0,151001.0,10780.0,17.9,230500.0,29.7,178665.0,5.1,94.6,3.3,395.0,0.4592,64304.0,1732.0,13.8,26.4,178665.0,151001.0,36.5,1112.0,32.5,13.8,2019
Umatilla County,Oregon,78.8876261617203,41,59,24444.0,66148.0,740.0,25.4,170900.0,28.5,77129.0,7.2,92.7,8.0,2463.0,0.4319,54699.0,731.0,17.9,21.1,77129.0,66148.0,39.7,757.0,17.2,16.2,2019
Unicoi County,Tennessee,73.8738337041831,47,171,23455.0,17170.0,60.0,17.3,129500.0,39.4,17811.0,5.7,89.9,6.3,18.0,0.4335,41890.0,162.0,18.1,30.6,17811.0,17170.0,33.6,630.0,14.8,22.4,2019
Union County,Arkansas,73.5506121344898,5,139,25193.0,25201.0,12887.0,24.2,86500.0,35.5,39449.0,5.0,92.5,3.4,347.0,0.47,44663.0,210.0,19.1,24.9,39449.0,25201.0,35.5,674.0,21.1,17.4,2019
Union County,Florida,67.7776529585801,12,125,17010.0,11268.0,3359.0,19.1,118400.0,37.4,15303.0,6.9,89.2,4.3,116.0,0.4873,44270.0,89.0,20.8,21.2,15303.0,11268.0,42.1,657.0,9.2,15.4,2019
Union County,Georgia,79.019354209674,13,291,28953.0,22580.0,173.0,16.3,196500.0,34.0,23288.0,4.9,87.3,2.9,128.0,0.4685,50021.0,100.0,14.4,41.1,23288.0,22580.0,26.3,780.0,22.5,18.0,2019
Union County,Illinois,76.29997752897,17,181,25879.0,15963.0,276.0,21.2,109900.0,35.4,16968.0,6.4,94.2,5.4,25.0,0.437,50625.0,119.0,18.0,27.6,16968.0,15963.0,33.8,612.0,21.7,17.9,2019
Union County,Indiana,75.9758372116617,18,161,25661.0,6898.0,15.0,21.4,116300.0,43.4,7113.0,1.5,90.4,2.4,0.0,0.3826,50375.0,129.0,7.4,25.8,7113.0,6898.0,34.1,797.0,18.5,15.6,2019
Union County,Iowa,77.8365010415556,19,175,27750.0,11949.0,62.0,22.5,104000.0,35.5,12358.0,4.4,93.8,3.0,0.0,0.4328,49900.0,120.0,14.2,26.3,12358.0,11949.0,36.2,609.0,18.0,15.7,2019
Union County,Kentucky,74.2169067042349,21,225,23097.0,12178.0,1950.0,19.2,92100.0,47.8,14638.0,7.3,95.2,3.6,0.0,0.4122,46673.0,124.0,20.4,23.3,14638.0,12178.0,42.0,597.0,11.1,22.0,2019
Union County,Mississippi,75.3899755169203,28,145,21705.0,22559.0,4424.0,25.1,100600.0,33.7,28507.0,5.9,89.2,6.2,10.0,0.4218,45754.0,83.0,15.1,22.8,28507.0,22559.0,38.1,696.0,13.4,19.0,2019
Union County,New Jersey,81.8210973760344,34,39,41603.0,304231.0,117292.0,23.5,367200.0,28.6,554033.0,5.7,88.7,7.8,1672.0,0.4945,80198.0,6839.0,9.5,20.0,554033.0,304231.0,39.0,1290.0,36.0,9.1,2019
Union County,New Mexico,76.9213874253773,35,59,22116.0,3583.0,67.0,20.2,88000.0,46.8,4133.0,2.7,86.1,6.7,86.0,0.4976,35884.0,22.0,19.4,26.3,4133.0,3583.0,37.0,557.0,11.7,21.2,2019
Union County,North Carolina,79.8449818392295,37,179,36362.0,187754.0,26454.0,27.3,241400.0,24.6,231053.0,4.6,91.0,3.9,551.0,0.4532,80033.0,1112.0,8.2,17.1,231053.0,187754.0,37.8,1030.0,35.4,9.4,2019
Union County,Ohio,79.3254890230536,39,159,37384.0,51608.0,1470.0,24.7,203800.0,32.0,56707.0,1.9,95.7,1.5,195.0,0.4032,86715.0,283.0,5.9,17.5,56707.0,51608.0,40.7,982.0,35.5,10.2,2019
Union County,Oregon,79.6408689977838,41,61,27646.0,24158.0,198.0,22.0,185400.0,32.2,26337.0,5.9,93.1,2.0,329.0,0.4372,52171.0,387.0,13.9,27.1,26337.0,24158.0,37.8,818.0,24.5,16.4,2019
Union County,Pennsylvania,82.1135082375547,42,119,27079.0,39190.0,2898.0,17.9,189500.0,39.0,45111.0,3.7,89.9,5.3,241.0,0.4563,59399.0,173.0,11.8,23.5,45111.0,39190.0,42.0,769.0,26.0,13.1,2019
Union County,South Carolina,73.1394331275833,45,87,23470.0,18017.0,8441.0,21.5,80000.0,40.0,27490.0,6.8,89.5,6.0,22.0,0.4742,41186.0,164.0,21.6,26.8,27490.0,18017.0,33.9,690.0,11.3,19.7,2019
Union County,South Dakota,80.7968030641687,46,127,42411.0,14404.0,124.0,24.2,179300.0,29.5,15368.0,1.9,94.6,1.9,198.0,0.4697,70378.0,140.0,8.6,23.8,15368.0,14404.0,36.0,854.0,30.6,11.3,2019
Union County,Tennessee,74.3193057882203,47,173,24010.0,19021.0,98.0,21.8,124700.0,44.8,19488.0,8.4,89.0,10.6,6.0,0.47,44671.0,132.0,22.0,25.4,19488.0,19021.0,34.8,685.0,9.9,17.8,2019
Union Parish,Louisiana,75.0779314394232,22,111,24030.0,15986.0,5533.0,22.1,89200.0,44.8,22353.0,4.5,90.3,5.5,62.0,0.4869,44100.0,106.0,17.3,28.5,22353.0,15986.0,34.1,568.0,17.2,17.3,2019
Upshur County,Texas,75.5938904777637,48,459,25285.0,35529.0,3370.0,23.9,141200.0,34.4,41018.0,5.3,83.3,5.3,210.0,0.4435,52162.0,147.0,16.0,25.1,41018.0,35529.0,34.7,832.0,17.1,17.8,2019
Upshur County,West Virginia,77.0189165366767,54,97,24070.0,23741.0,500.0,20.6,119000.0,49.0,24502.0,7.1,92.6,4.8,22.0,0.4771,40322.0,282.0,20.6,27.2,24502.0,23741.0,36.8,699.0,16.9,14.5,2019
Upson County,Georgia,73.0857159664714,13,293,21747.0,17868.0,7290.0,23.3,93300.0,38.4,26236.0,5.8,88.2,5.4,167.0,0.4773,37640.0,246.0,20.9,24.8,26236.0,17868.0,35.0,639.0,13.4,16.4,2019
Upton County,Texas,76.715440856473,48,461,25447.0,1648.0,220.0,26.2,66900.0,41.2,3659.0,5.2,88.8,12.7,21.0,0.4365,52171.0,0.0,14.1,23.9,3659.0,1648.0,36.1,717.0,9.6,8.9,2019
Utah County,Utah,80.5961956884245,49,49,26215.0,554930.0,3499.0,33.8,305500.0,16.4,605490.0,3.6,92.0,1.9,3082.0,0.4189,74665.0,5469.0,10.6,10.8,605490.0,554930.0,49.0,1060.0,40.8,7.7,2019
Uvalde County,Texas,77.709783032755,48,463,20329.0,25125.0,170.0,27.1,89000.0,29.3,26920.0,5.3,82.7,13.3,101.0,0.4555,41679.0,209.0,17.9,22.9,26920.0,25125.0,39.9,645.0,17.9,17.2,2019
Val Verde County,Texas,78.5317707216711,48,465,21370.0,45407.0,706.0,28.5,103400.0,24.4,48969.0,4.9,82.0,20.4,179.0,0.4697,46147.0,426.0,20.3,18.9,48969.0,45407.0,42.2,731.0,18.4,15.4,2019
Valdez-Cordova Census Area,Alaska,79.5744180540543,2,261,38907.0,6633.0,35.0,23.3,222200.0,30.8,9243.0,3.4,80.8,0.8,1286.0,0.413,79867.0,64.0,7.8,22.5,9243.0,6633.0,37.7,1067.0,30.8,10.3,2019
Valencia County,New Mexico,76.966131812184,35,61,23675.0,63117.0,1059.0,23.7,142600.0,33.0,76027.0,7.5,91.8,5.3,3257.0,0.4353,48945.0,481.0,16.9,24.3,76027.0,63117.0,36.8,876.0,18.5,20.3,2019
Valley County,Idaho,82.1515978768587,16,85,33709.0,10576.0,6.0,17.0,314800.0,26.7,10709.0,1.7,88.6,1.3,22.0,0.4613,64475.0,47.0,7.2,37.5,10709.0,10576.0,28.5,773.0,30.4,15.7,2019
Valley County,Montana,78.6230145099804,30,105,27946.0,6429.0,29.0,22.0,151400.0,34.5,7471.0,5.2,91.6,0.9,665.0,0.3997,53162.0,16.0,11.1,30.3,7471.0,6429.0,33.0,581.0,21.5,15.9,2019
Valley County,Nebraska,80.1731413159872,31,175,29378.0,4116.0,20.0,22.3,110400.0,34.2,4206.0,1.1,91.4,3.4,19.0,0.4328,55324.0,67.0,9.4,33.5,4206.0,4116.0,30.4,579.0,24.2,15.1,2019
Van Buren County,Arkansas,76.0940936040922,5,141,22168.0,15816.0,101.0,19.8,101700.0,42.6,16642.0,7.4,90.4,4.6,103.0,0.4504,38499.0,152.0,18.5,34.1,16642.0,15816.0,29.7,644.0,14.5,25.4,2019
Van Buren County,Iowa,77.4223928525275,19,177,27252.0,6960.0,48.0,23.3,92800.0,38.9,7150.0,5.2,88.2,6.1,0.0,0.4593,48591.0,45.0,12.8,30.4,7150.0,6960.0,30.9,571.0,14.4,15.2,2019
Van Buren County,Michigan,77.805029747339,26,159,28049.0,64935.0,2520.0,23.5,139400.0,31.3,75358.0,5.7,91.9,5.1,770.0,0.4391,54485.0,738.0,14.9,25.5,75358.0,64935.0,34.7,705.0,21.7,15.1,2019
Van Buren County,Tennessee,74.2265439559862,47,175,20634.0,5545.0,16.0,18.8,98000.0,50.8,5760.0,9.8,85.2,12.2,0.0,0.4072,42724.0,13.0,16.8,30.2,5760.0,5545.0,31.7,511.0,7.8,26.0,2019
Van Wert County,Ohio,77.5925350827344,39,161,27115.0,27219.0,371.0,23.4,104900.0,44.3,28261.0,3.9,95.6,1.7,64.0,0.4058,54254.0,112.0,11.1,25.3,28261.0,27219.0,35.0,712.0,16.6,15.3,2019
Van Zandt County,Texas,76.5451087201756,48,467,27900.0,51331.0,1543.0,23.2,132300.0,34.2,55103.0,5.0,81.9,5.7,283.0,0.4542,54654.0,399.0,13.6,28.0,55103.0,51331.0,33.9,836.0,15.8,17.5,2019
Vance County,North Carolina,74.0306157207616,37,181,23049.0,18961.0,22166.0,23.9,101400.0,37.0,44479.0,8.4,89.2,5.7,651.0,0.488,40529.0,680.0,20.8,24.8,44479.0,18961.0,35.3,699.0,14.8,19.0,2019
Vanderburgh County,Indiana,76.4096222747169,18,163,29638.0,154112.0,17307.0,21.7,129000.0,32.5,181291.0,4.6,92.3,2.3,193.0,0.4773,49708.0,2105.0,16.7,23.5,181291.0,154112.0,39.4,789.0,27.0,15.0,2019
Venango County,Pennsylvania,77.7208898189585,42,121,26969.0,50080.0,407.0,19.6,89400.0,48.0,51818.0,6.8,93.9,3.3,17.0,0.4237,49945.0,474.0,12.9,30.5,51818.0,50080.0,31.9,622.0,18.7,19.4,2019
Ventura County,California,82.2820614093944,6,111,38595.0,678658.0,15594.0,23.2,588400.0,19.2,847263.0,5.1,91.2,9.2,6760.0,0.4455,88131.0,10022.0,8.9,21.1,847263.0,678658.0,39.3,1776.0,33.8,10.9,2019
Vermilion County,Illinois,75.3587334703099,17,183,25307.0,63747.0,10920.0,23.8,79900.0,41.2,77563.0,6.5,94.3,3.2,202.0,0.4506,46515.0,605.0,18.9,25.1,77563.0,63747.0,35.4,685.0,14.7,14.8,2019
Vermilion Parish,Louisiana,76.6455494511847,22,113,25342.0,48737.0,8693.0,25.6,122200.0,41.3,59865.0,7.4,90.8,8.0,279.0,0.443,51945.0,240.0,17.6,21.1,59865.0,48737.0,37.7,685.0,14.2,17.5,2019
Vermillion County,Indiana,75.1270780763051,18,165,26493.0,15106.0,182.0,22.1,79700.0,43.4,15539.0,6.7,94.1,2.5,44.0,0.4205,50243.0,94.0,14.9,26.2,15539.0,15106.0,34.6,667.0,14.2,18.2,2019
Vernon County,Missouri,76.2447558458368,29,217,24312.0,19685.0,111.0,24.2,98300.0,40.5,20595.0,4.3,85.5,4.3,133.0,0.4479,43276.0,167.0,14.8,26.3,20595.0,19685.0,35.4,650.0,18.9,17.6,2019
Vernon County,Wisconsin,80.1482713021028,55,123,26198.0,29816.0,96.0,26.1,157200.0,37.7,30633.0,2.5,86.5,5.7,49.0,0.4274,52459.0,242.0,16.1,26.5,30633.0,29816.0,31.4,670.0,22.4,10.5,2019
Vernon Parish,Louisiana,74.8396247949361,22,115,24554.0,37633.0,7294.0,25.1,119300.0,40.2,49646.0,8.6,91.1,3.6,642.0,0.4534,49141.0,638.0,17.3,16.5,49646.0,37633.0,47.6,951.0,17.5,18.2,2019
Victoria County,Texas,78.0109952941855,48,469,29199.0,80546.0,5488.0,25.5,142800.0,30.8,92109.0,5.7,83.2,7.1,228.0,0.468,56834.0,827.0,15.0,21.6,92109.0,80546.0,39.4,918.0,20.0,15.4,2019
Vigo County,Indiana,76.1468585391734,18,167,25113.0,93609.0,7230.0,20.5,97500.0,32.0,107459.0,7.0,92.6,2.8,178.0,0.4676,45230.0,1263.0,19.1,21.9,107459.0,93609.0,42.9,746.0,25.1,18.2,2019
Vilas County,Wisconsin,78.8061571505224,55,125,33316.0,18895.0,110.0,16.5,202900.0,30.0,21751.0,6.9,93.7,1.0,1770.0,0.4776,47072.0,134.0,12.7,41.2,21751.0,18895.0,24.5,699.0,29.1,16.6,2019
Vinton County,Ohio,74.6897815116561,39,163,21781.0,12716.0,34.0,22.6,91500.0,43.7,13083.0,7.0,91.4,5.9,7.0,0.4048,45673.0,65.0,19.0,24.2,13083.0,12716.0,35.1,602.0,12.8,21.9,2019
Virginia Beach City,Virginia,80.3975230486711,51,810,37776.0,298347.0,85609.0,22.3,280800.0,21.0,450201.0,4.6,92.4,2.0,1334.0,0.4171,76610.0,6675.0,7.3,19.5,450201.0,298347.0,42.7,1367.0,36.0,11.2,2019
Volusia County,Florida,76.2744848258596,12,127,28517.0,436700.0,58584.0,17.7,175000.0,31.8,536487.0,4.9,88.5,2.7,1830.0,0.4594,49494.0,4845.0,14.3,31.8,536487.0,436700.0,33.4,1046.0,23.7,17.6,2019
Wabash County,Illinois,78.0692022385948,17,185,27781.0,11062.0,76.0,22.2,82800.0,30.7,11546.0,3.4,92.9,2.4,2.0,0.434,50770.0,86.0,12.0,27.7,11546.0,11062.0,33.2,633.0,18.2,17.8,2019
Wabash County,Indiana,76.0170818504882,18,169,27149.0,30001.0,349.0,20.7,100500.0,42.6,31389.0,4.6,92.0,3.0,247.0,0.4019,54259.0,230.0,11.5,27.8,31389.0,30001.0,36.1,706.0,18.1,14.3,2019
Wabasha County,Minnesota,82.0119961226869,27,157,34442.0,20773.0,126.0,21.5,183900.0,33.0,21537.0,3.7,94.8,2.6,60.0,0.4161,65226.0,151.0,7.7,28.5,21537.0,20773.0,32.0,690.0,23.7,13.6,2019
Wabaunsee County,Kansas,78.8674230282095,20,197,27876.0,6537.0,37.0,23.8,146700.0,34.9,6889.0,2.6,94.9,0.9,43.0,0.3684,61178.0,18.0,4.9,27.6,6889.0,6537.0,31.7,669.0,24.2,15.7,2019
Wade Hampton Census Area,Alaska,68.5618044992559,2,270,,,,,,,,,,,,,,,,,,,,,,,2019
Wadena County,Minnesota,76.7394887146331,27,159,24214.0,12982.0,82.0,25.3,132000.0,37.1,13654.0,6.0,93.2,2.7,144.0,0.4118,46605.0,138.0,14.3,28.2,13654.0,12982.0,32.6,668.0,13.8,16.9,2019
Wagoner County,Oklahoma,78.8321278645261,40,145,29415.0,59476.0,2777.0,24.5,159000.0,32.9,78958.0,5.9,88.6,2.6,6956.0,0.4048,62795.0,581.0,10.4,22.4,78958.0,59476.0,37.7,886.0,23.2,17.0,2019
Wahkiakum County,Washington,80.238660195876,53,69,31110.0,3877.0,54.0,16.4,218800.0,30.0,4268.0,7.5,94.2,2.9,31.0,0.4427,53227.0,26.0,7.3,43.8,4268.0,3877.0,24.5,760.0,19.4,22.6,2019
Wake County,North Carolina,81.6169899651785,37,183,40982.0,698759.0,218151.0,24.2,281700.0,15.1,1069079.0,4.0,91.6,3.1,3841.0,0.4441,80591.0,12770.0,9.1,16.3,1069079.0,698759.0,43.1,1150.0,52.8,8.6,2019
Wakulla County,Florida,76.390708716639,12,129,25733.0,26579.0,4874.0,21.2,144000.0,36.2,32321.0,5.5,91.1,2.8,66.0,0.4175,61410.0,237.0,12.2,21.7,32321.0,26579.0,39.1,896.0,18.3,14.7,2019
Waldo County,Maine,78.6948946683416,23,27,29674.0,38044.0,234.0,18.8,163000.0,32.2,39539.0,5.5,88.9,2.4,176.0,0.4422,51931.0,324.0,13.5,30.3,39539.0,38044.0,33.1,814.0,31.4,16.8,2019
Walker County,Alabama,70.6271114963763,1,127,23882.0,58077.0,3961.0,22.2,104300.0,37.5,64110.0,8.4,88.2,6.7,143.0,0.4522,43629.0,360.0,18.1,25.9,64110.0,58077.0,35.3,626.0,11.3,24.8,2019
Walker County,Georgia,75.2369204895091,13,295,24247.0,63519.0,2840.0,21.9,120600.0,35.2,69039.0,5.9,87.7,5.1,118.0,0.45,46157.0,752.0,16.1,25.4,69039.0,63519.0,36.2,753.0,16.6,19.2,2019
Walker County,Texas,78.4734296104995,48,471,18544.0,52800.0,16780.0,14.9,152300.0,39.9,72321.0,3.3,86.7,6.1,315.0,0.4711,43742.0,509.0,22.4,18.1,72321.0,52800.0,50.1,908.0,20.8,8.3,2019
Walla Walla County,Washington,80.1744960441115,53,71,29035.0,50534.0,1074.0,21.1,224800.0,19.8,60365.0,4.7,92.8,5.3,393.0,0.451,57858.0,573.0,13.3,23.7,60365.0,50534.0,40.6,926.0,29.8,15.8,2019
Wallace County,Kansas,80.4032038853101,20,199,27966.0,1480.0,3.0,26.0,89400.0,25.8,1574.0,0.6,94.1,4.1,0.0,0.3566,63269.0,0.0,9.4,28.9,1574.0,1480.0,31.6,525.0,32.4,15.4,2019
Waller County,Texas,79.0272995577394,48,473,25401.0,30096.0,12911.0,24.2,197400.0,32.5,51832.0,5.2,79.7,9.1,449.0,0.4677,59642.0,396.0,16.5,16.5,51832.0,30096.0,46.4,937.0,21.1,11.7,2019
Wallowa County,Oregon,80.4825421767857,41,63,30485.0,6647.0,12.0,18.3,239100.0,28.6,7004.0,4.7,95.4,1.9,77.0,0.4551,51224.0,47.0,13.6,37.9,7004.0,6647.0,26.8,681.0,26.4,18.1,2019
Walsh County,North Dakota,77.8322784560394,38,99,34194.0,10130.0,44.0,22.8,91100.0,33.0,10751.0,2.5,94.7,6.5,233.0,0.4619,55700.0,63.0,9.1,27.5,10751.0,10130.0,31.6,697.0,17.2,14.7,2019
Walthall County,Mississippi,73.9421323688856,28,147,21123.0,7665.0,6706.0,23.3,95800.0,43.8,14477.0,3.7,83.7,6.9,0.0,0.5542,30961.0,9.0,24.0,25.4,14477.0,7665.0,36.2,588.0,14.4,19.6,2019
Walton County,Florida,77.7803937214357,12,131,34475.0,59228.0,3156.0,20.4,229500.0,28.5,68262.0,4.8,87.1,2.8,383.0,0.483,58093.0,734.0,13.2,27.1,68262.0,59228.0,34.1,979.0,28.5,17.3,2019
Walton County,Georgia,76.7752979599534,13,297,27889.0,70869.0,16177.0,25.0,190300.0,36.0,91442.0,5.1,88.3,3.0,121.0,0.4221,61599.0,536.0,12.1,20.9,91442.0,70869.0,37.7,1000.0,21.7,12.7,2019
Walworth County,South Dakota,77.5509614156118,46,129,32563.0,4370.0,275.0,23.1,88200.0,38.0,5457.0,2.5,91.0,4.0,593.0,0.4605,55583.0,38.0,9.7,31.2,5457.0,4370.0,32.1,692.0,24.9,15.1,2019
Walworth County,Wisconsin,79.4676544426865,55,127,32302.0,96079.0,978.0,21.1,203400.0,31.3,103074.0,3.8,93.4,2.8,350.0,0.4328,63776.0,957.0,10.6,23.7,103074.0,96079.0,38.3,880.0,28.8,12.3,2019
Wapello County,Iowa,76.8082383834938,19,179,26424.0,30687.0,1248.0,22.7,82100.0,34.9,35141.0,5.9,94.2,4.4,36.0,0.445,46246.0,419.0,14.9,24.7,35141.0,30687.0,37.1,718.0,18.8,14.2,2019
Ward County,North Dakota,80.6705751925225,38,101,34923.0,59575.0,2653.0,23.7,213100.0,30.0,68812.0,2.9,93.6,2.6,1437.0,0.413,68871.0,1097.0,9.5,17.1,68812.0,59575.0,46.4,981.0,29.3,10.5,2019
Ward County,Texas,75.6223414701776,48,475,25931.0,10052.0,469.0,27.6,86800.0,36.2,11658.0,6.0,80.9,10.3,172.0,0.4127,62986.0,36.0,12.5,19.6,11658.0,10052.0,41.5,899.0,12.5,10.4,2019
Ware County,Georgia,73.511007331741,13,299,20411.0,23071.0,10739.0,23.6,83100.0,39.2,35593.0,5.3,83.7,5.6,200.0,0.4652,36869.0,629.0,24.9,23.6,35593.0,23071.0,37.8,658.0,15.2,16.8,2019
Warren County,Georgia,74.7239511667808,13,301,23448.0,1986.0,3237.0,20.8,66200.0,39.8,5297.0,4.8,87.0,9.8,0.0,0.5202,37203.0,44.0,26.8,29.9,5297.0,1986.0,32.1,631.0,12.3,14.5,2019
Warren County,Illinois,78.1600867943729,17,187,25730.0,15107.0,501.0,21.9,83900.0,32.0,17146.0,7.7,96.0,4.6,38.0,0.412,50310.0,143.0,12.9,24.9,17146.0,15107.0,39.0,628.0,22.8,13.3,2019
Warren County,Indiana,78.8663434372275,18,171,31104.0,8038.0,47.0,22.0,122100.0,41.8,8237.0,4.0,94.6,2.4,0.0,0.407,60553.0,32.0,11.8,27.3,8237.0,8038.0,32.6,740.0,19.4,15.7,2019
Warren County,Iowa,79.8163535519277,19,181,36496.0,48092.0,260.0,24.8,187200.0,30.8,50076.0,3.0,97.3,1.1,61.0,0.4182,77048.0,327.0,8.2,21.6,50076.0,48092.0,38.0,807.0,31.9,10.8,2019
Warren County,Kentucky,77.1508015987088,21,227,28558.0,104990.0,11459.0,22.7,167600.0,26.6,128652.0,4.6,94.5,5.6,438.0,0.4824,52270.0,1391.0,16.8,17.8,128652.0,104990.0,45.9,781.0,32.2,14.8,2019
Warren County,Mississippi,73.960547332033,28,149,25661.0,22470.0,22978.0,24.0,128400.0,30.5,46519.0,6.4,88.1,4.0,121.0,0.4855,45113.0,380.0,20.6,23.6,46519.0,22470.0,37.5,720.0,22.4,17.6,2019
Warren County,Missouri,78.4370319682602,29,219,28641.0,31950.0,700.0,23.8,180000.0,37.6,34453.0,4.5,92.8,2.6,295.0,0.4235,60125.0,324.0,13.4,24.5,34453.0,31950.0,34.6,812.0,19.1,15.7,2019
